T    ,ILAGR,ITYPE,EXIST,SET  ,COORX,COORY,COORZ,
 2.42800000E+000, 3.30430000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.80330971E-003,-8.42374697E-006,-6.22437698E-002,
 2.42800000E+000, 3.30850000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.25485475E-003,-1.27817987E-003,-6.22437698E-002,
 2.42800000E+000, 3.31100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.21799587E-003,-5.00453176E-003,-6.22437698E-002,
 2.42900000E+000, 3.30110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.06469009E-003,-3.22111754E-003,-6.22437698E-002,
 2.42900000E+000, 3.32520000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.79536122E-003,-4.85172682E-003,-6.22437698E-002,
 2.42900000E+000, 3.30230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.64456292E-003,-2.62753035E-003,-6.22437698E-002,
 2.42900000E+000, 3.30390000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.61573588E-003,-9.62684212E-004,-6.22437698E-002,
 2.42900000E+000, 3.34510000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.91397066E-003, 1.58095995E-003,-6.22437698E-002,
 2.42900000E+000, 3.30380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.49552401E-003, 7.35082499E-004,-6.22437698E-002,
 2.42900000E+000, 3.31380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.98325753E-003, 4.36091303E-003,-6.22437698E-002,
 2.42900000E+000, 3.33080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.70774577E-003, 4.57465115E-003,-6.22437698E-002,
 2.42900000E+000, 3.31220000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.12722409E-003, 5.02835155E-003,-6.22437698E-002,
 2.42900000E+000, 3.30650000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.75353848E-003, 3.07769928E-003,-6.22437698E-002,
 2.42900000E+000, 3.30360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.93794866E-004, 3.28042636E-003,-6.22437698E-002,
 2.42900000E+000, 3.30370000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.04755224E-003, 2.94181280E-003,-6.22437698E-002,
 2.42900000E+000, 3.34390000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.62614087E-003, 5.99848578E-003,-6.22437698E-002,
 2.42900000E+000, 3.33860000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.57145910E-003, 3.40954026E-003,-6.22437698E-002,
 2.42900000E+000, 3.34760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.66892728E-003, 2.26465687E-003,-6.22437698E-002,
 2.42900000E+000, 3.34160000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.44498232E-003, 2.62054335E-003,-6.22437698E-002,
 2.42900000E+000, 3.30100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.32887972E-003, 2.98129010E-004,-6.22437698E-002,
 2.42900000E+000, 3.30180000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 9.68892411E-004,-3.96675868E-003,-6.22437698E-002,
 2.42900000E+000, 3.32090000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.47278917E-004,-6.07200676E-003,-6.22437698E-002,
 2.43000000E+000, 3.32210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.14590087E-003,-6.16588371E-003,-6.22437698E-002,
 2.43000000E+000, 3.31910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.37619778E-003,-5.00308505E-003,-6.22437698E-002,
 2.43000000E+000, 3.31240000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.36439089E-003,-4.40742740E-003,-6.22437698E-002,
 2.43000000E+000, 3.33380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.76493624E-003,-5.25205002E-004,-6.22437698E-002,
 2.43000000E+000, 3.33600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.82224464E-003,-3.54911134E-003,-6.22437698E-002,
 2.43000000E+000, 3.31620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.57816870E-003, 1.00051024E-003,-6.22437698E-002,
 2.43000000E+000, 3.31320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.98304079E-003, 2.41210167E-003,-6.22437698E-002,
 2.43000000E+000, 3.31940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.78452211E-004, 5.43386615E-003,-6.22437698E-002,
 2.43000000E+000, 3.30780000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.18516650E-003, 1.87708548E-003,-6.22437698E-002,
 2.43000000E+000, 3.30080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.47605663E-003, 1.86126787E-003,-6.22437698E-002,
 2.43000000E+000, 3.33030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.87734876E-003, 5.36412787E-003,-6.22437698E-002,
 2.43000000E+000, 3.31290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.32766155E-003, 3.06618989E-003,-6.22437698E-002,
 2.43000000E+000, 3.34400000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.01135182E-003,-1.22177525E-003,-6.22437698E-002,
 2.43000000E+000, 3.32910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.19297390E-003,-6.27637613E-004,-6.22437698E-002,
 2.43000000E+000, 3.31900000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.01928477E-003,-1.78404394E-003,-6.22437698E-002,
 2.43000000E+000, 3.33010000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.34784959E-003,-2.15282698E-003,-6.22437698E-002,
 2.43000000E+000, 3.30620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.52743180E-003,-2.36183008E-003,-6.22437698E-002,
 2.42961398E+000, 3.30130000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.70712044E-003,-1.55048395E-003,-6.22437698E-002,
 2.43000000E+000, 3.30890000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.17383559E-003,-3.43433108E-003,-6.22437698E-002,
 2.43000000E+000, 3.31870000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.30588288E-003,-5.34129654E-003,-6.22437698E-002,
 2.43000000E+000, 3.32040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.93842238E-003,-5.90050646E-003,-6.22437698E-002,
 2.43000000E+000, 3.34850000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.88022762E-003,-5.16498668E-003,-6.22437698E-002,
 2.43000000E+000, 3.34960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.72854754E-003,-4.26411477E-003,-6.22437698E-002,
 2.43100000E+000, 3.31110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.31836013E-004,-5.71832176E-003,-6.22437698E-002,
 2.43100000E+000, 3.30200000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94716081E-003,-4.27126747E-003,-6.22437698E-002,
 2.43100000E+000, 3.30250000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.48849338E-003,-1.68113139E-003,-6.22437698E-002,
 2.43100000E+000, 3.32200000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.37716843E-003,-3.48801400E-003,-6.22437698E-002,
 2.43100000E+000, 3.31120000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.62301152E-003,-3.55759492E-003,-6.22437698E-002,
 2.43100000E+000, 3.32940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.46537059E-003, 5.80344481E-003,-6.22437698E-002,
 2.43100000E+000, 3.30930000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.55709550E-003, 4.16649056E-003,-6.22437698E-002,
 2.43100000E+000, 3.30860000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.52180279E-003, 2.75667080E-003,-6.22437698E-002,
 2.43063555E+000, 3.33290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.17222072E-003, 6.43742429E-003,-6.22437698E-002,
 2.43100000E+000, 3.34560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.12510179E-003, 6.50669772E-003,-6.22437698E-002,
 2.43100000E+000, 3.33340000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.34011997E-003, 5.12055654E-003,-6.22437698E-002,
 2.43100000E+000, 3.31030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.94726757E-003, 2.28396244E-003,-6.22437698E-002,
 2.43100000E+000, 3.31210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.57675272E-003, 9.53018177E-004,-6.22437698E-002,
 2.43100000E+000, 3.33890000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.87524717E-003,-2.36075687E-004,-6.22437698E-002,
 2.43100000E+000, 3.30840000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.95817234E-003,-4.09455291E-003,-6.22437698E-002,
 2.43100000E+000, 3.31860000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.89616409E-003,-4.19423565E-003,-6.22437698E-002,
 2.43100000E+000, 3.31500000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.54688640E-003,-3.29983714E-003,-6.22437698E-002,
 2.43200000E+000, 3.30820000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.67045021E-003,-4.18654068E-003,-6.22437698E-002,
 2.43200000E+000, 3.30260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.99133962E-003,-4.55625307E-003,-6.22437698E-002,
 2.43200000E+000, 3.30600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.06389730E-003,-4.02538553E-003,-6.22437698E-002,
 2.43200000E+000, 3.30140000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.57827134E-003,-3.68015749E-003,-6.22437698E-002,
 2.43200000E+000, 3.29420000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.73731050E-003,-1.61607974E-003,-6.22437698E-002,
 2.43200000E+000, 3.29310000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.10276679E-003,-8.70977172E-004,-6.22437698E-002,
 2.43200000E+000, 3.33230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.63111910E-003, 5.94382177E-003,-6.22437698E-002,
 2.43200000E+000, 3.29690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.76139298E-005, 1.57638917E-003,-6.22437698E-002,
 2.43200000E+000, 3.31040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.78007627E-003, 5.48100696E-003,-6.22437698E-002,
 2.43200000E+000, 3.29940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.94599448E-003,-9.33118119E-005,-6.22437698E-002,
 2.43200000E+000, 3.29880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.87183390E-003,-6.88284114E-005,-6.22437698E-002,
 2.43200000E+000, 3.29520000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.44583062E-004, 3.97679391E-004,-6.22437698E-002,
 2.43200000E+000, 3.29180000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.69793107E-004, 4.53783984E-004,-6.22437698E-002,
 2.43200000E+000, 3.30580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 9.42970780E-004, 4.77332920E-003,-6.22437698E-002,
 2.43200000E+000, 3.30270000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.75773796E-003,-4.20722356E-005,-6.22437698E-002,
 2.43200000E+000, 3.34790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.21431232E-003, 6.97071946E-003,-6.22437698E-002,
 2.43200000E+000, 3.30210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.75816181E-003,-1.02284858E-003,-6.22437698E-002,
 2.43200000E+000, 3.30670000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.72127069E-003,-3.19951034E-003,-6.22437698E-002,
 2.43200000E+000, 3.29900000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.73067370E-004,-1.68661032E-003,-6.22437698E-002,
 2.43200000E+000, 3.31560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.88159238E-003,-5.21415147E-003,-6.22437698E-002,
 2.43200000E+000, 3.31140000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.14007357E-003,-2.98140207E-003,-6.22437698E-002,
 2.43300000E+000, 3.33530000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.71250505E-003,-4.17902014E-003,-6.22437698E-002,
 2.43300000E+000, 3.29640000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.21266168E-003,-3.08764678E-003,-6.22437698E-002,
 2.43300000E+000, 3.29030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.44967057E-003,-3.42612133E-003,-6.22437698E-002,
 2.43300000E+000, 3.29320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94313604E-003,-2.07611384E-003,-6.22437698E-002,
 2.43299410E+000, 3.29580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.57949334E-003,-1.72006789E-003,-6.22437698E-002,
 2.43300000E+000, 3.33710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.32276618E-003, 6.98437052E-003,-6.22437698E-002,
 2.43300000E+000, 3.30790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.13554830E-003, 4.16110409E-003,-6.22437698E-002,
 2.43300000E+000, 3.31890000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.97275913E-003, 5.20390981E-003,-6.22437698E-002,
 2.43300000E+000, 3.30480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.60921871E-003, 4.38513180E-003,-6.22437698E-002,
 2.43300000E+000, 3.29790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.62894031E-003, 1.53822594E-003,-6.22437698E-002,
 2.43300000E+000, 3.31190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.46835063E-005, 5.99865469E-003,-6.22437698E-002,
 2.43300000E+000, 3.29460000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.17067402E-003,-9.89079319E-005,-6.22437698E-002,
 2.43300000E+000, 3.29080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.13198357E-003, 6.32199542E-004,-6.22437698E-002,
 2.43300000E+000, 3.29710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.87264426E-003, 4.93059671E-004,-6.22437698E-002,
 2.43300000E+000, 3.29120000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.70113942E-003, 2.29847677E-004,-6.22437698E-002,
 2.43300000E+000, 3.33510000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.37096287E-003, 2.75990355E-003,-6.22437698E-002,
 2.43300000E+000, 3.34040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.76070179E-003, 2.83262681E-003,-6.22437698E-002,
 2.43300000E+000, 3.33150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.01824103E-003, 5.14405478E-004,-6.22437698E-002,
 2.43300000E+000, 3.31660000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.83775944E-003,-1.00442056E-003,-6.22437698E-002,
 2.43300000E+000, 3.30240000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.58191773E-003,-2.59030101E-003,-6.22437698E-002,
 2.43300000E+000, 3.30540000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.83521691E-003,-1.01551083E-003,-6.22437698E-002,
 2.43300000E+000, 3.29250000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.06968128E-003,-1.46127830E-003,-6.22437698E-002,
 2.43300000E+000, 3.29600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.19988251E-003, 9.93519936E-005,-6.22437698E-002,
 2.43300000E+000, 3.29340000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.26223309E-003,-1.10859323E-003,-6.22437698E-002,
 2.43300000E+000, 3.29470000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.09348432E-003,-9.07662155E-004,-6.22437698E-002,
 2.43300000E+000, 3.30000000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.76760478E-003,-1.76038332E-003,-6.22437698E-002,
 2.43300000E+000, 3.30610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.16056956E-003,-4.07956742E-003,-6.22437698E-002,
 2.43300000E+000, 3.29060000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.11861802E-003,-2.17744082E-003,-6.22437698E-002,
 2.43300000E+000, 3.29980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.98816222E-004,-3.19320752E-003,-6.22437698E-002,
 2.43300000E+000, 3.29370000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.78621388E-004,-3.74940826E-003,-6.22437698E-002,
 2.43400000E+000, 3.31580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.71337677E-003,-4.21414872E-003,-6.22437698E-002,
 2.43400000E+000, 3.31670000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.99550163E-003,-3.80217403E-003,-6.22437698E-002,
 2.43400000E+000, 3.30420000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.15007324E-003,-5.54046714E-003,-6.22437698E-002,
 2.43400000E+000, 3.30350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-8.30935242E-005,-5.55272698E-003,-6.22437698E-002,
 2.43400000E+000, 3.30560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.66863657E-003,-4.90139259E-003,-6.22437698E-002,
 2.43400000E+000, 3.30150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.85335407E-003,-3.90111160E-003,-6.22437698E-002,
 2.43400000E+000, 3.31760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.27087130E-003,-4.94924516E-004,-6.22437698E-002,
 2.43400000E+000, 3.31970000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.19747520E-003,-6.66038851E-004,-6.22437698E-002,
 2.43400000E+000, 3.31610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.26790231E-003, 9.95178977E-004,-6.22437698E-002,
 2.43400000E+000, 3.32790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.82629935E-003, 3.54449623E-003,-6.22437698E-002,
 2.43400000E+000, 3.32800000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94546932E-003, 6.46130204E-003,-6.22437698E-002,
 2.43400000E+000, 3.32110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94368753E-003, 6.47815359E-003,-6.22437698E-002,
 2.43355128E+000, 3.29660000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.47613659E-003, 2.80434642E-003,-6.22437698E-002,
 2.43400000E+000, 3.30530000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.29998947E-003, 4.71214426E-003,-6.22437698E-002,
 2.43400000E+000, 3.31630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.90863289E-003, 5.80491761E-003,-6.22437698E-002,
 2.43400000E+000, 3.31430000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.11709864E-003,-5.72811139E-004,-6.22437698E-002,
 2.43400000E+000, 3.29500000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.95180303E-003,-2.02438326E-003,-6.22437698E-002,
 2.43400000E+000, 3.29100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.39539912E-003, 2.50505482E-004,-6.22437698E-002,
 2.43400000E+000, 3.30810000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.71532862E-003,-3.94690884E-003,-6.22437698E-002,
 2.43400000E+000, 3.32050000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.70271634E-003,-4.72597425E-003,-6.22437698E-002,
 2.43400000E+000, 3.31200000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.13743246E-003,-3.40538444E-003,-6.22437698E-002,
 2.43400000E+000, 3.31650000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.56970181E-003,-6.05219501E-003,-6.22437698E-002,
 2.43400000E+000, 3.30750000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.53870293E-003,-4.90985476E-003,-6.22437698E-002,
 2.43500000E+000, 3.32850000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.72366536E-003,-5.00706906E-003,-6.22437698E-002,
 2.43500000E+000, 3.32260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.52624804E-003,-4.11831838E-003,-6.22437698E-002,
 2.43500000E+000, 3.31130000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.87432546E-003,-4.14816501E-003,-6.22437698E-002,
 2.43500000E+000, 3.30490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.27472469E-004,-5.69375461E-003,-6.22437698E-002,
 2.43500000E+000, 3.29070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-8.59790761E-004,-4.68121974E-003,-6.22437698E-002,
 2.43500000E+000, 3.29380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.58948691E-003,-1.40918591E-003,-6.22437698E-002,
 2.43500000E+000, 3.31780000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.91237063E-003,-2.49891265E-003,-6.22437698E-002,
 2.43500000E+000, 3.32490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.91146882E-003,-8.23344693E-004,-6.22437698E-002,
 2.43500000E+000, 3.29330000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.49875346E-003,-7.20907213E-004,-6.22437698E-002,
 2.43500000E+000, 3.29510000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.42891629E-003,-6.58480622E-004,-6.22437698E-002,
 2.43500000E+000, 3.29830000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.52480784E-003, 3.57491932E-003,-6.22437698E-002,
 2.43500000E+000, 3.31350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.34341075E-003, 3.57870676E-003,-6.22437698E-002,
 2.43500000E+000, 3.29590000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.05149184E-003, 4.31838400E-003,-6.22437698E-002,
 2.43500000E+000, 3.29960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.52823714E-003, 4.08941681E-003,-6.22437698E-002,
 2.43500000E+000, 3.29730000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.45883822E-006, 4.48048522E-003,-6.22437698E-002,
 2.43500000E+000, 3.29540000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.04866105E-003, 2.66681340E-003,-6.22437698E-002,
 2.43500000E+000, 3.31150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.17047240E-003, 3.44082550E-003,-6.22437698E-002,
 2.43500000E+000, 3.29990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.94867364E-003, 1.82402163E-003,-6.22437698E-002,
 2.43500000E+000, 3.29230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.19445747E-003, 1.27397709E-003,-6.22437698E-002,
 2.43500000E+000, 3.29840000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.79667116E-003, 1.29207448E-003,-6.22437698E-002,
 2.43500000E+000, 3.33450000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.25751979E-003, 6.85561948E-003,-6.22437698E-002,
